,Bronx,Brooklyn,Manhattan,Queens,Staten Island
0,-13783.204580743413,11076.679947889805,4932.052236542864,-4377.367045910487,-2590.8126092244884
1,-5.762356234189902,197.49810555974207,143.09338355794154,158.01338268744024,13.987824908122262
2,-17.631316194514262,4.426368818549709,11.028882652494236,-19.301650840816915,-8.429413001139572
3,4212.5511083179335,1677.9788431907284,-2287.418229705987,4185.762810715818,3204.388953886333
4,307555.1446051627,796527.1723984136,1322451.984438141,467641.5510994587,419499.8076159566
5,1366.640499248135,-24947.679914239474,-18642.89814563862,-9303.140057859422,-193.03591217287877
