Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-02-2016,0.9512907690889606,0.9768327819752521,0.95400572720696,0.9404638322326098,0.945311729172907,1.0004974635128885,0.9963586014344324,0.9281611655026848,0.9404258203305834,0.9796049132446794,0.9826086284068581,1.0096902564960617,0.9778550702475415,0.951620955281116,0.948772556708383,0.950812647255999,0.9949304722185921,0.9749577789590834,0.9925449391399147,0.976625506059095,0.9681383906684596,0.9570956457273735,0.9625332576780516,0.9845916099070067,0.9903297333855401,0.9556994271324485,0.9721871851897453,0.9368593277700564,0.9718907945578673,0.9049430406427674,0.9618215409126856,0.9698165481433875,0.9558343306483058,0.9675209504704764,0.9058881648756114,1.0278830752870889,0.9933555830930516,0.9927247666226552,1.0001832012731977,0.9514421268631289,1.0094963739917082,0.9720968575804437
01-03-2016,0.9552714229289875,0.9827941570638721,0.9412222553085947,0.9332580327106088,0.9478305367147688,0.9988533547474235,0.9944462675976659,0.9359923055831575,0.9937673453036598,0.9750743439194716,0.9829690440846929,0.995136403253229,0.9572163416863182,0.9509338050838398,0.9507759622555355,0.9545745069269141,0.9942627767350347,0.9809780830413418,0.9959465353758983,0.9908368887368953,0.9664170237760078,0.9511431876184662,0.9676467080728616,0.9848524115760535,0.9987181191512559,0.9646351545745862,0.9730389840498206,0.9463059776075734,0.9705065037378586,0.9087170019701175,0.9621611530100267,0.9602181899944685,0.9593404739688983,0.9686736429510527,0.9044107041735507,1.0067463060776032,0.991249624677984,0.998805155608238,0.998270278976368,0.9538245909209732,0.9998567769316539,0.9573037100410512
01-04-2016,0.956357599040641,0.9738653616052743,0.9435039163422269,0.9305258826153684,0.9449123557832442,0.9952178876360311,0.9918533067910675,0.9479026166884374,1.0016907581422865,0.9795288429516862,0.959553857474065,1.0016872430178134,0.9568815948419205,0.9531096390162355,0.9444501777519158,0.9618039799731651,0.9981426661391815,0.998861924396244,0.9946091551458914,0.9982575160070071,0.937326035275121,0.9554830387231943,0.9683639171508529,0.9839970751090731,0.9971498880482604,0.9805876317723097,0.9649907873605995,0.960322519950827,0.9756349524492275,0.9193079716937518,0.9624413316519929,0.9558621943960898,0.958618436026617,0.9481667401041364,0.912804126901112,1.0061739770276086,0.99199110847478,0.9977707208773522,1.0009090240151013,0.9552859661534152,0.9966478164641158,0.9571522363212052
01-05-2016,0.9573248377057937,0.9756208143044838,0.9473350493363492,0.9359866190060429,0.9478271559711979,0.995492820527408,0.9923474313968268,0.944534707953326,1.0148613579138686,0.9904535276160151,0.9531835974340575,0.9972495237521799,0.94698357373784,0.9535840868660945,0.9430659221145357,0.9676436966221926,0.9953322057922543,1.0081463857376347,0.9786797795951413,0.9962772507030229,0.9156603966352554,0.9594788093360422,0.9696662769905562,0.979999360020933,1.0068786706077613,0.9743835209516563,0.9596379367575817,0.9619052395861064,0.9771832385909678,0.9320163956338686,0.9584950210710275,0.9571755025204971,0.9608361356938526,0.9463339229314358,0.9561207064268689,0.9915733422143876,0.9931348291163739,1.0034492267333763,0.9882568252191893,0.9559365583559798,0.9694359878142486,0.9679290908872936
01-06-2016,0.9526904020357198,0.9740859506954564,0.9636114409647066,0.9357567755523641,0.9357449461943722,0.9859857840934019,0.9918978834899169,0.9307885692888573,0.9275593578621684,0.9968603342336101,0.957988489865098,0.9902893459866695,0.9489297185888371,0.9539437181307997,0.925643147320305,0.9632834788036483,0.996026125921135,0.9978605861460503,0.9867562127262938,0.9803342535406795,0.9159279099327082,0.9627000016609871,0.9674031123629881,0.970885094416667,1.0055934315891335,0.9535455831881475,0.9609959477923358,0.9557478549089954,0.9745552329498364,0.9388429290694921,0.9575443823315618,0.9687181669615973,0.9619871450813613,0.9530870537623192,0.9721644484153416,0.999990850631896,0.990539757517228,0.9999969538840684,0.991131657753524,0.9526886037330888,0.9761606720900894,0.9746941666566015
01-07-2016,0.9527956934488759,0.9872572101379691,0.9663340769271876,0.9361589018873793,0.9395717331610454,0.993085681604253,0.993006757296918,0.917351509885384,0.9271997923185503,1.0059889263206787,0.9570973829327731,1.0058439740554939,0.9507730022129735,0.9572784958737942,0.9320854328819251,0.9617068866075004,0.9963178353085285,0.9891386893133266,0.991022326283194,0.9873451149167328,0.9153634729143137,0.9621500854521565,0.9732116033526175,0.9616668951070472,1.0055784428986563,0.9574748635359541,0.9636902161253874,0.9532832426530559,0.9695268639621093,0.942330330457195,0.9636842545422091,0.9747663592348571,0.9652672815862233,0.9643960892736617,0.9624425027664962,0.9989603416254851,0.9858633966463611,0.9934176916132801,0.9923460144927537,0.955100561744036,0.9627321681371593,0.9773455668839827
01-08-2016,0.958493298543476,0.9886615075763642,0.9591765606295196,0.9458660907720402,0.9512130424674665,0.9856132726932786,0.9940086552923787,0.9267305039118312,0.9399587085751134,1.006123442943931,0.9733634277763341,1.0076875901875901,0.9527295512190103,0.9582793552290755,0.9403751160695911,0.9624908718471872,0.9960705108194259,0.9841067268894403,0.996661216447813,0.9732669431216635,0.9427928314531537,0.9579101846580544,0.9792520733044326,0.9672623539144142,0.9997302037693307,0.9631974649995758,0.9706833892629189,0.9506024850736995,0.9719842393327829,0.9126618060541155,0.9685568582723854,0.9701895512543669,0.9623886560156547,0.9640636988103116,0.96518148637308,0.9977550643982217,0.9832477089028652,0.9836303711631648,1.0014482260798567,0.9523123200584808,0.9896673853178788,0.9726659916455598
01-09-2016,0.9607043503212755,0.9973847122322184,0.9507806343225724,0.940143594163691,0.961778981107209,1.0874211340821212,0.9933504707655035,0.9346092645523021,0.9497236530339556,1.0035896878365935,0.9793509281462719,1.0021485260770975,0.9650977385114414,0.9598320421586812,0.9602210449010021,0.9678067923881181,0.9953900311925764,0.9884555345770928,0.9920838515015923,0.973456352308829,0.9624040144154797,0.95829797831466,0.9769983757848902,0.971862303981455,0.9951100154591218,0.9707929680587875,0.9730575763602523,0.9547441744104314,0.9739157187272229,0.9200814548952493,0.973093627408411,0.9671466990163013,0.9681735920168444,0.9644020652682525,0.9456184877629061,1.000564445857594,0.9891050793349547,0.985998546504611,1.0024137101330948,0.9613974457461613,0.9736451406438386,0.972246722773176
01-10-2016,0.9626383625988397,0.9983797453348094,0.9547918312521076,0.9353564869065424,0.9524625993036822,1.079314410294363,0.9940888485697611,0.9456797921505836,0.9565367685115103,0.995133193542822,0.9894817740284403,0.9878157556728986,0.9690688006382462,0.9596870633416203,0.9649772170637593,0.9683806379759186,0.9918792901005503,0.9836257325504845,0.9886167150165477,0.9459737026116652,1.0032617959449932,0.9584598812124976,0.9703777301128282,0.9756550964651166,0.9962154671805165,0.9593042639330596,0.974875180662831,0.9550305399269684,0.9737050953578433,0.9405811415508416,0.9707832991822267,0.9656957367015321,0.967673610972171,0.9619546615957004,0.9328152904803824,0.9967435316971162,0.9925839825715636,0.989853500874859,1.0003590398328859,0.9654382493296877,0.971688368235658,0.9811610693567147
01-11-2016,0.9613201725048499,0.9951827324655934,0.9505029103047439,0.9431428074052988,0.9547628902198443,1.1480347181387651,0.9981847333040902,0.9409646680880908,0.9568847231705204,0.9945308845074802,0.9725194418437092,0.9982149161888069,0.9707093337448822,0.9603253604730533,0.9745465805706052,0.9688457034744107,0.993947747047046,0.9976343526149485,0.9917904885154004,1.0004862357140498,1.0171247405233772,0.9612580900827375,0.9679216396210439,0.9631978636935958,0.9829766431249666,0.9595985970061603,0.9664697039207989,0.9618292336594342,0.971255067546363,0.9758353496385661,0.9694079862601258,0.9751927659126597,0.9723403819294154,0.9684925845789686,0.9348821189273051,0.9960672036593312,0.9917459790867997,0.9967923129471365,0.9966666666666667,0.9646804344110401,0.9680719575494989,0.9817536612438619
01-12-2016,0.9606676334024187,0.9839361801602813,0.9484924417194516,0.9699440614428025,0.9580084776246178,0.9823474892647625,0.993892209125296,0.9385998025481643,0.9970931222812408,0.9879428606585414,0.9579179145475456,0.9572436541378729,0.9705501955898674,0.9574860989354985,0.9639077010753964,0.9587392269578706,0.992633502171878,0.9979849674222623,0.9944483660687697,0.9505259299260539,1.0240819961278622,0.9583999733013407,0.9653760174596153,0.9677092937953693,0.9813543346081794,0.9674437059840254,0.9746787379391214,0.9713888692184479,0.9730288474117749,0.9717831951852602,0.9678886155050179,0.9754938285425965,0.9703884922402656,0.970684914662006,0.9040244379300741,0.9922750575772513,0.9930719698542148,0.9971866921925489,0.9958040485733373,0.9585629791358623,0.9864811983137644,0.9868472581266482
01-01-2017,0.9644177046484425,0.9756552099075693,0.9449232800393642,0.9662144523690331,0.9729107668867839,0.9810421181859779,0.9959530661590098,0.9327434250383299,1.025079428725315,0.9880053690640525,0.9553131732988176,0.9747212343390079,0.9593986217804419,0.9546881162701395,0.9637651966727977,0.9581468881856092,0.9838305667271227,0.9919343013107952,0.9943254282203787,0.9133138306630473,1.003572293128158,0.9672733968796638,0.9640108955821013,0.9729339626968362,0.9827866490685876,0.9815423190032572,0.9738456399315769,0.9771338265662907,0.9760268311195267,0.9459626003228685,0.9681655913137073,0.9733320448894075,0.9694787714655921,0.9717052916522273,0.9516864033732548,0.9894184878337106,0.9881244732449327,0.9974063014961954,0.9981751076557878,0.9590852674723023,0.9966570436774392,0.98231668878655
01-02-2017,0.9654464664013169,0.9753701036862618,0.9463606128252342,0.9502384410676905,0.9706670816001157,0.9794527246599459,0.9934564629277105,0.9332053924597523,1.0253337264921192,0.9849721256817243,0.9648301300322512,0.96875,0.9552046893191217,0.9556652421302453,0.9521293546510416,0.9550401607983249,0.985310310759124,0.9848098198434139,0.9948437713654142,0.9378157337824838,1.015467707520838,0.9710632225164437,0.9598061400748787,0.9793264279603241,0.9925856235376346,0.9792391137754539,0.9730962995600931,0.9804868406659417,0.977507704362921,0.9313611378239217,0.9717412167352103,0.969250482471339,0.9659607635889075,0.9734993378497792,0.9541360484075718,0.9852466480817735,0.9832833900105306,0.9975719753055419,0.9843448853972663,0.9605111834055651,0.9601675319778439,0.9866378783188869
01-03-2017,0.9685082988585225,0.9756068205109439,0.9386772330623648,0.9276728082138361,0.9704625480315205,1.0018215808729545,0.9965639632414725,0.927974405739741,0.9919687235276412,0.9930076150832194,0.9853528173185119,0.9504065040650407,0.9459675376256469,0.9567409590483896,0.9451766886684395,0.9605907113709327,0.9812670892137696,0.981788116043336,0.9934842490618047,0.9361380139397396,1.0265959913232847,0.9829127213109723,0.9560400811667463,0.9776950286904709,0.9914739071309498,0.9802154645529875,0.9754332430116914,0.9794084282147809,0.9750620987478218,0.9439428738205669,0.9738525049467952,0.9721930800242239,0.957656940856377,0.9778830293088463,0.9333760387146577,0.9643753096792492,0.9844167079090431,0.9962545841618802,1.006916914540227,0.9618327254940603,0.9582851176577942,0.9844721668771566
01-04-2017,0.9645547683883195,0.9839264268451066,0.9396644059951054,0.942662031060902,0.9539042485002363,1.0023659524359514,0.9963611609881938,0.9268583531787425,0.9703779390910996,0.993152224761384,0.9765899672040831,0.928980352303523,0.9534733460591378,0.9577100008662023,0.9613384574952959,0.957151397438477,0.9900430394804445,0.9869168202483198,0.99450035208491,0.9522092007137131,1.058493214002276,0.9710848685344627,0.9705643324825763,0.974135383926853,0.9798140851687458,0.967050467061537,0.9725443898703213,0.9737689405404528,0.9712330951730338,0.9688729649966217,0.9779625252039722,0.9751659082616414,0.9620575507753971,0.9757004786718403,0.938628645049079,0.9703128457857453,0.966945374289749,0.9965884538367912,1.0010794558490188,0.9585722374510033,0.9592832064745589,0.9829821398609321
01-05-2017,0.9657302590952493,0.9843572216697656,0.9423556724994582,0.9447844769896023,0.9481352407892094,1.000177785619327,0.9916524755255969,0.9246598783771787,1.005537821706102,0.9924743773469968,0.9760151202071836,0.9302961417772072,0.9468701028908828,0.9575257498370477,0.9632316439065668,0.9602398760268662,0.9941215526911162,0.9877109804472357,0.9934733338546696,0.9955162375996102,1.0312371984400475,0.9733111016565261,0.9637404697662092,0.9706734170701496,1.0186439289927667,0.9547868225253562,0.9721308326685655,0.9680124550130308,0.9659764962275469,0.9699273330153726,0.9760605795342776,0.9737238665633736,0.9624841616710241,0.9672691332463349,0.9324994810182328,0.9730562922345897,0.9823874778229039,0.9976890999551137,1.002513105964875,0.9578246293486475,0.9909452818915304,0.9781577096503399
01-06-2017,0.9711103761398496,0.9845110055197601,0.9480464762033379,0.9443122381699687,0.9537299592616776,1.0009671783555776,0.9985060836136737,0.9456410222668288,1.0001916048286468,0.9926284473962548,0.9772620969113412,0.9826754385964913,0.9623998591874441,0.9626369625025402,0.9815961161537947,0.9582211994143695,1.0004714483799424,0.9795612385351073,0.9897610963937971,1.0857395243088495,0.9848952692376642,0.9692650893622711,0.9640744753163836,0.9715247866594842,1.009455955147358,0.9515198234501842,0.971831061561987,0.9734869597991475,0.962814925290893,0.9670502193738933,0.9783201159239597,0.9646632383762067,0.9649505322093835,0.9637206464062492,0.9436150417347537,0.9887306847024705,0.9835768643460904,1.0011380833762331,0.9896778074403733,0.9531616827052694,0.9881828286382449,0.9812149048486792
01-07-2017,0.9686474567929837,0.9838615772157473,0.9428002544167859,0.9449744641269642,0.9433212528252998,1.0010086590639447,0.9976071886334035,0.9509684379039711,1.000999341890193,0.9934413825604936,0.9868205726333857,1.000598086124402,0.9725727404882136,0.9620206071032293,0.9657574313617374,0.9664223564774178,1.0019475072786432,0.9811809639722164,0.9925012056045311,1.003822394599676,0.9978275441288631,0.9694230246666878,0.9655716678469054,0.9692719664605315,1.0090917018050765,0.966344697423354,0.9740552214106472,0.9696430014134648,0.9652747317690192,0.9702350172846342,0.9798733415765634,0.9655642390232945,0.9682213981356479,0.9690108619459239,0.9715371520707179,0.9965916021452701,0.9966474018688395,1.0004476360585381,0.9928939521619807,0.9516994570723354,0.9892894850261212,0.985219867137868
01-08-2017,0.9587369057095243,0.980179389067765,0.9421020329004947,0.9522525500602219,0.9505018284495312,0.9950987710867439,1.0008034741889211,0.9553819888492384,0.9558944944581502,0.9957394008923723,0.9837145339198503,1.0,0.9809733591673411,0.9597116096968741,0.9600657490784381,0.9597085170606885,1.0007482677524429,0.9860588325200474,0.9898312950817547,0.9862552167512977,0.9722520630319927,0.9642500334205375,0.9703911809778629,0.9723666707545932,0.9961251803576229,0.9614405831967979,0.9763290226962825,0.9687546788610691,0.969202122595211,0.9648318877402263,0.976360689849564,0.9691300390619783,0.9653301832350922,0.9703401830465701,0.98058223703346,0.9892715380545112,0.9951297873172654,0.9996297540860395,0.9957058817392195,0.9531866605380541,0.9909238064713146,0.9880462200869433
01-09-2017,0.9575566144512762,0.9876911260480827,0.946810330244728,0.9528670462135292,0.9499917346811498,0.9901361326006016,1.000754092688956,0.9462959739318852,0.9707531847093059,0.9963966454256074,0.9820497417330306,1.0,0.9717188512870647,0.9597556382460731,0.9667153829902122,0.960051598462444,1.002447929404112,0.9928836955951619,0.9956048959556446,0.9793536981462391,0.9608104845932038,0.9660457893011658,0.9842014822532075,0.973063389102404,0.9936310533806356,0.9838746551902311,0.9769974449656319,0.9699290038484522,0.9704438873135965,0.9597664345104528,0.9749708974549722,0.9742142198558383,0.9691893215770779,0.9717252772616445,0.9744580704717333,0.9896433553420018,0.9941680504665628,0.9966051352514423,0.9969289945835001,0.9569343703518804,0.9956649567577313,0.9873250906607071
01-10-2017,0.9632998123646344,0.9891618118299995,0.9499064055658876,0.9494323193433475,0.9686653232208835,0.9790969450658148,1.000978744174141,0.9399210565377405,0.9558019622003507,0.9928322556213924,0.9833369601597071,1.0,0.9573082943260451,0.9582973932284434,0.9844064584968087,0.9596897872353024,1.0020468440374846,0.9971656354632777,0.9943035535713101,0.968934180705013,0.9344334652835354,0.9668049498759353,0.9775699488080245,0.9858025397059821,0.9896548507895211,0.9805998813542125,0.9702444042630235,0.9688688808484108,0.9675488802494712,0.9583725841492884,0.9719979702844928,0.9698047898151909,0.9673806694258735,0.9696309691341544,0.9686668874794617,0.9837927710759834,0.9966880312284657,0.9970417612061663,0.9950806163998234,0.9588007050872819,0.9999246521032514,0.9836690672574379
01-11-2017,0.9668589665946374,1.0047948824669057,0.9553830798919054,0.9376491530602772,0.9588714889739136,1.1315326755452906,1.00393507422461,0.9420231304745647,0.9610142990367757,0.9882007358735801,0.9762536703101674,1.0,0.9593041605579613,0.9572683143234441,0.9969706920613391,0.9677685743294565,0.9990813431933939,0.996271461980449,0.9986227747298958,0.9786102630382089,0.9662082634788457,0.9723567503858283,0.9788072308652903,0.9800733022065519,0.9902257759895011,0.9783639712908874,0.9660481192401499,0.97698802004104,0.9606218567984568,0.9689316839120744,0.9719453685686996,0.9707167413949116,0.9715911092434636,0.9729556540549887,0.9633188301303377,0.9950888151410129,0.9993568990125381,0.9987523270201305,0.9920350829783044,0.9604894858109729,0.9811463697411648,0.9799793160356621
