Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-01-2022,651437.5,1046000.0,1075750.0,936000.0,758700.0,884038.8333333334,1421770.8333333333,707750.0,576283.3333333334,1389750.0,755625.0,651500.0,768500.0,739687.5,220500.0,847500.0,767117.6470588235,1357500.0,2746666.6666666665,462500.0,471250.0,641100.0,381250.0,808105.8571428572,2011486.65,705187.5,591751.75,533333.3333333334,631000.0,677677.75,697588.8,679541.6666666666,602444.4444444445,577500.0,1099000.0,1149833.3333333333,1166321.4285714286,1525366.0,491500.0,709562.5,1010991.3333333334,627500.0
01-02-2022,637500.0,1069100.0,951862.5,920787.5,749250.0,807900.5833333334,1573859.6666666667,683437.5,650166.6666666666,1434500.0,751625.0,860625.0,790000.0,741875.0,282000.0,846666.6666666666,736176.4705882353,1233500.0,2741500.0,406666.6666666667,639166.6666666666,636433.3333333334,383750.0,809928.5714285715,1737896.8,723000.0,591945.8333333334,564250.0,628375.0,669937.5,707990.0,676824.0,614277.7777777778,587500.0,1147500.0,1215000.0,1150107.142857143,1415000.0,509900.0,746697.5,969000.0,625000.0
01-03-2022,770000.0,960600.0,889000.0,856125.0,797500.0,736750.0,1749937.5,646000.0,634833.3333333334,1457200.0,718125.0,794375.0,742250.0,730687.5,470833.3333333333,849166.6666666666,691838.2352941176,1212500.0,2655466.6666666665,391666.6666666667,769833.3333333334,670361.1111111111,337500.0,854408.9285714285,1578875.0,733250.0,623583.3333333334,547833.3333333334,643361.0,716440.5,722090.0,673083.3333333334,595611.1111111111,608750.0,1120000.0,1242450.0,1150535.7142857143,1431875.0,569650.0,762875.0,984833.3333333334,620000.0
01-04-2022,772000.0,962491.8,846875.0,869125.0,777625.0,787358.3333333334,1929281.25,621875.0,756166.6666666666,1437967.5,727000.0,756250.0,743500.0,755000.0,470166.6666666667,884166.6666666666,716764.7058823529,1251250.0,2717500.0,402083.3333333333,728416.6666666666,652888.8888888889,355625.0,857695.7142857143,1764404.9,666666.6666666666,621916.6666666666,538166.6666666666,651750.0,602107.5,717900.0,599791.6666666666,596388.8888888889,626333.3333333334,1172500.0,1298816.6666666667,1116375.4285714286,1411250.0,568800.0,750875.0,1001333.3333333334,637000.0
01-05-2022,788250.0,940801.3,922875.0,891562.5,771250.0,866886.0,1949525.5,638125.0,654666.6666666666,1476480.3,807875.0,748750.0,737500.0,720812.5,455666.6666666667,795296.0,738058.8235294118,1292500.0,2877500.0,395250.0,749250.0,659666.6666666666,349375.0,882178.3571428572,1804080.8,641243.6666666666,605166.6666666666,548166.6666666666,654750.0,615232.5,706100.0,684110.4166666666,595000.0,612500.0,1231250.0,1214166.6666666667,1321700.0,1341250.0,545600.0,745375.0,1000000.0,660000.0
01-06-2022,662875.0,1025600.0,983225.0,928437.5,753375.0,948583.3333333334,1870208.3333333333,680362.5,680500.0,1465500.0,739250.0,685500.0,730000.0,720312.5,397500.0,781000.0,846382.8823529412,1462500.0,2760000.0,412833.3333333333,727500.0,635688.8888888889,355000.0,878360.2857142857,1867250.0,646455.1666666666,609750.0,557166.6666666666,657500.0,629095.0,732000.0,619891.25,607666.6666666666,637500.0,1032500.0,1251866.6666666667,1301964.2857142857,1413625.0,530150.0,732612.5,1030333.3333333334,699450.0
01-07-2022,670687.5,1209000.0,989500.0,968187.5,742500.0,937666.6666666666,1705625.0,709875.0,680833.3333333334,1580500.0,765000.0,742000.0,736250.0,746837.875,415000.0,776833.3333333334,847352.9411764706,1357500.0,2651686.6666666665,437916.6666666667,769125.0,634388.8888888889,353750.0,925067.5714285715,1750000.0,645966.375,621833.3333333334,573333.3333333334,653000.0,809300.0,737000.0,652199.1666666666,620916.6666666666,639666.6666666666,947250.0,1206583.3333333333,1266357.142857143,1292000.0,531650.0,701531.25,994166.3333333334,699000.0
01-08-2022,667750.0,1140200.0,985736.0,958562.5,645666.6666666666,932000.0,1465791.6666666667,692162.5,760833.3333333334,1549500.0,743437.5,749500.0,738750.0,730500.0,491833.3333333333,787500.0,840514.6470588235,1348750.0,2520000.0,400000.0,644833.3333333334,639583.3333333334,345000.0,923642.8571428572,1723716.75,664375.0,625166.6666666666,559166.6666666666,639625.0,809600.0,738883.8,627583.3333333334,599666.6666666666,655833.3333333334,828750.0,1245000.0,1148142.857142857,1440000.0,525650.0,708275.0,890833.1666666666,690000.0
01-09-2022,711875.0,1153900.0,977736.0,868375.0,711166.6666666666,881833.3333333334,1400250.0,658500.0,711666.6666666666,1556580.0,738125.0,717000.0,785000.0,723593.75,401000.0,820000.0,825270.7352941176,1336250.0,2579166.6666666665,424666.6666666667,618833.3333333334,595808.4444444445,352249.75,894740.9285714285,1673489.95,659875.0,615250.0,563000.0,641625.0,762350.0,742200.0,688875.0,592111.1111111111,644500.0,1081500.0,1186349.0,1149964.2857142857,1439750.0,538390.0,726750.0,859833.0,679000.0
01-10-2022,708000.0,1133615.8,883750.0,825531.25,713333.3333333334,807166.6666666666,1436583.3333333333,682375.0,673333.3333333334,1522890.0,709125.0,640750.0,776250.0,758187.5,333166.6666666667,821000.0,680823.5294117647,1392000.0,2545833.3333333335,388166.6666666667,736500.0,606805.5555555555,340000.0,867357.1428571428,1653969.4,671125.0,612791.6666666666,545000.0,651375.0,745200.0,736350.0,699166.6666666666,646222.2222222222,634833.3333333334,1030000.0,1163333.3333333333,1104571.4285714286,1371250.0,549400.0,757812.5,895000.0,671500.0
01-11-2022,636875.0,1055215.8,963750.0,845787.5,738000.0,747166.6666666666,1530833.3333333333,627375.0,638333.3333333334,1572847.4,672625.0,589749.75,819250.0,767000.0,295250.0,894000.0,679794.1176470588,1501875.0,2569166.6666666665,351583.3333333333,719375.0,621166.6666666666,353500.0,775648.5714285715,1678246.5,655125.0,612083.3333333334,572000.0,656250.0,732700.0,751380.0,643583.3333333334,642388.8888888889,619666.3333333334,1115000.0,1122738.0,1256785.7142857143,1184375.0,535000.0,775687.5,993166.6666666666,673944.0
01-12-2022,615875.0,1200965.0,987000.0,980625.0,719750.0,667416.6666666666,1700375.0,679765.25,655833.3333333334,1521150.0,642160.375,667000.0,803750.0,749125.0,283333.3333333333,809166.6666666666,683897.0588235294,1487241.0,2641666.6666666665,364166.6666666667,708125.0,642500.0,358749.75,774357.1428571428,2004462.5,659500.0,606083.3333333334,544413.0,660000.0,701875.0,734568.8,600444.5833333334,640777.7777777778,592500.0,1193750.0,1110952.3333333333,1331785.0,1130000.0,489240.0,726250.0,1028972.8333333334,630000.0
01-01-2023,614374.5,1147900.0,1014000.0,978000.0,705500.0,589833.3333333334,1677208.3333333333,646250.0,571666.6666666666,1556450.0,703661.25,612500.0,772500.0,750763.75,275000.0,801333.3333333334,653058.8235294118,1430000.0,2750000.0,398000.0,631250.0,656166.6666666666,338725.0,754928.5714285715,2084200.0,704999.875,574083.3333333334,524933.3333333334,650625.0,672500.0,736400.0,619458.3333333334,624166.6666666666,602333.1666666666,1219500.0,1054833.3333333333,1375500.0,1223750.0,434400.0,723343.75,1118872.8333333333,632500.0
01-02-2023,704375.0,1124300.0,1028000.0,1051750.0,723666.6666666666,651800.0,1661333.3333333333,646250.0,489166.6666666667,1470400.0,729000.0,714000.0,781250.0,750062.5,305000.0,732800.0,623970.5882352941,1323250.0,2715833.3333333335,460000.0,562125.0,643588.8888888889,344250.0,818892.8571428572,1921100.0,715299.75,573750.0,518266.6666666667,626625.0,682500.0,731500.0,594000.0,590083.3333333334,605500.0,1139500.0,1010000.0,1341000.0,1379375.0,461100.0,716250.0,1017622.8333333334,632500.0
01-03-2023,619125.0,1086450.0,993750.0,1107250.0,686250.0,679041.1,1762395.8333333333,647500.0,631666.6666666666,1481800.0,721033.875,622500.0,675000.0,724550.0,247500.0,800833.3333333334,675882.3529411765,1352000.0,2630833.3333333335,392833.3333333333,456375.0,638268.5,336000.0,852268.9285714285,1909450.0,575062.5,567083.3333333334,521100.0,610000.0,554625.0,710350.0,588666.6666666666,591494.4444444445,616000.0,953750.0,1096666.6666666667,1415146.5714285714,1279375.0,482300.0,719125.0,997500.0,648500.0
01-04-2023,646249.875,1150450.0,1013125.0,1110362.5,676666.6666666666,662401.8333333334,1918164.1666666667,637250.0,628333.3333333334,1509452.0,704024.5,749744.25,785000.0,728987.5,237333.33333333334,758000.0,783588.2352941176,1360023.25,2570000.0,418333.3333333333,475500.0,625111.1111111111,322250.0,828142.8571428572,1735837.5,547062.5,594666.6666666666,514833.3333333333,649250.0,562000.0,675700.0,582791.6666666666,582777.7777777778,618148.0,1087000.0,1128333.3333333333,1551966.0714285714,1342500.0,523000.0,677687.5,828583.3333333334,627000.0
01-05-2023,646875.0,1168500.0,977500.0,1088125.0,737500.0,695557.0,2029161.6666666667,621312.5,673333.3333333334,1622650.0,710750.0,831238.5,719250.0,748812.5,323333.3333333333,762648.0,824367.6470588235,1265000.0,2975000.0,451333.3333333333,362875.0,645384.4444444445,299000.0,834428.5714285715,1603650.0,596875.0,589625.0,533833.3333333334,644375.0,747200.0,692300.0,591458.3333333334,600777.7777777778,591462.6666666666,1156250.0,1101347.6666666667,1461718.642857143,1421875.0,501600.0,644750.0,986165.8333333334,620000.0
01-06-2023,697250.0,1149000.0,908000.0,1064687.5,749500.0,692194.3333333334,1725601.5416666667,640937.5,651666.6666666666,1676999.9,734375.0,683750.0,805600.0,717187.5,362500.0,771500.0,803529.4117647059,1225000.0,2733333.3333333335,539500.0,568833.3333333334,647233.3333333334,298000.0,778392.8571428572,1700472.8,594648.125,594166.6666666666,555186.6666666666,651875.0,808500.0,711649.9,602666.6666666666,597333.3333333334,590250.0,1120000.0,1115200.0,1298142.857142857,1788437.5,501800.0,623062.5,930000.0,670000.0
01-07-2023,683125.0,1057162.5,1003000.0,1025000.0,739250.0,670944.3333333334,1493490.4166666667,654000.0,545833.3333333334,1604900.0,711375.0,693750.0,760500.0,707875.0,350000.0,784750.0,766323.5294117647,1140500.0,2623333.3333333335,517666.6666666667,808000.0,669833.3333333334,350000.0,794137.8571428572,1639568.3,632500.0,592500.0,565000.0,660500.0,780400.0,714850.0,658858.3333333334,585972.2222222222,601666.6666666666,1180000.0,1184083.3333333333,1242500.0,1703000.0,508700.0,677687.5,916166.6666666666,672500.0
01-08-2023,673531.25,1022150.0,992875.0,1030000.0,758750.0,718239.0,1215937.5,637250.0,623333.3333333334,1579500.0,704937.5,598750.0,807375.0,688562.5,392500.0,795166.6666666666,786764.7058823529,1223750.0,2143833.3333333335,464000.0,744575.0,670922.2222222222,342500.0,797017.8571428572,1639411.4,578648.125,614500.0,562333.3333333334,677500.0,743800.0,703700.0,661416.6666666666,581444.4444444445,619000.0,1006250.0,1242416.6666666667,1206428.5714285714,1623750.0,509800.0,731312.5,932166.5,701000.0
