Time,Bayside - Little Neck,Bedford Stuyvesant - Crown Heights,Bensonhurst - Bay Ridge,Borough Park,Canarsie - Flatlands,Central Harlem - Morningside Heights,Chelsea - Clinton,Coney Island - Sheepshead Bay,Crotona - Tremont,Downtown  - Heights - Slope,East Flatbush - Flatbush,East Harlem,East New York,Flushing - Clearview,Fordham - Bronx Park,Fresh Meadows,Gramercy Park -  Murray Hill,Greenpoint,Greenwich Village - Soho,High Bridge - Morrisania,Hunts Point - Mott Haven,Jamaica,Kingsbridge - Riverdale,Long Island City - Astoria,Lower Manhattan,Northeast Bronx,Pelham - Throgs Neck,Port  Richmond,Ridgewood - Forest Hills,Rockaway,South Beach - Tottenville,Southeast Queens,Southwest Queens,Stapleton - St. George,Sunset Park,Union Square - Lower East Side,Upper East Side,Upper West Side,Washington Heights - Inwood,West Queens,Williamsburg - Bushwick,Willowbrook
01-05-2016,369.17522460948237,538.6470916307995,467.22003463848694,477.4608518336588,303.07173281134635,798.9959079037643,1719.7770402099584,365.92815743257853,139.5970332457028,983.0808940974345,417.09056447566775,911.0334488532378,257.3611111111111,362.846703441339,159.12781771113143,394.04007952310513,1239.8641035625933,1095.3644057092333,2146.112277787048,217.7305041449778,172.53282310949243,255.1644999077743,249.07282741738067,841.5897447846177,1399.553819345659,193.64213036777403,229.8322736276156,225.19054442192692,361.75728684352833,231.61796748721852,255.90673807415178,294.0146913765706,273.6057397177746,233.46093209892874,561.2990196078431,1520.3008197511526,1434.444316086054,1467.4604584512201,603.3909675455193,329.25255172752856,675.2586878751085,272.4646483961254
01-06-2016,366.6379742136769,557.9293306505317,461.9273710013791,453.78359428940985,335.1091341161434,836.4579512323461,1667.9305636072377,378.51050789265474,142.39202458830852,1016.1217685416954,437.25056356748803,966.6352713558077,251.87095088819225,381.75446487648543,154.93605101255358,415.26111439001465,1271.4624152481897,1107.4503752809844,2217.557812869079,219.7222222222222,178.89147817553388,254.52378327253712,266.75,829.6437322816532,1499.3972174487008,215.12888087265137,236.43811957523542,233.83423169644507,363.88811789994975,241.74075579209827,263.5761992435817,296.08520278005096,270.2486438161957,244.30520855612113,560.4315039798911,1431.648825170001,1240.94779714273,1437.7331440203102,592.6658003570891,355.8476193776045,697.2861665124832,277.0892018779343
01-07-2016,387.825715976231,574.1490584501904,485.0300879412928,448.8682401475311,337.9953703703703,885.3396570518074,1577.0329312362492,393.6752815928256,164.73749523700837,1025.7351191657758,457.0121908889118,963.9531226031886,257.6135291984041,393.334505299194,146.864381340066,434.2514263230376,1239.3316656735965,1162.3074494543657,2174.30632212039,223.63380045031423,224.906015037594,266.3448144932088,263.0,800.4770020591498,1523.6638605734734,194.39508585778327,233.72676086518155,235.70527486356863,372.5074601400742,250.83471269043685,270.11910954155775,302.9908057525619,271.044503704707,256.41699499769857,559.3195628936883,1425.1005145145798,1144.7654446224255,1479.0130032241377,611.102634211552,382.06492478509375,752.2070010869257,286.4873494478174
01-08-2016,394.8136563387525,561.3717192187703,492.70129230827166,467.98519659796494,332.524377340382,894.5454655799313,1525.009282926682,405.3084195951982,164.81167678540515,1040.419850591202,453.5759520674141,975.0871808806801,257.06945955749,408.1054212654477,141.8775514722961,444.4389622512024,1158.2365575020142,1162.3627980951085,2221.8578217160507,189.80168860450135,140.6909282700422,255.4240410232462,280.5492424242424,803.5428236064771,1518.774232420315,189.67895001288588,236.70632055067827,240.49238057995524,392.0133843300219,196.79719705518053,271.4934548644575,300.1860286495766,285.3362773165795,262.6564317560997,571.2410692457754,1332.6496188994545,1178.9199491015029,1435.8295403500651,606.2521587004334,380.5403467914209,622.5726132371673,280.96212896622313
01-09-2016,409.25996362186,551.6853235094311,486.286888152697,475.67549269163374,322.3816992044429,851.124902625345,1521.9476612274768,406.5644819590132,162.01807977385903,1022.0284835398267,450.67901791802745,918.888174101189,279.7483957125398,420.61612010778754,157.44230792658786,453.17824864813537,1201.7684305713801,1117.8528375149344,2121.444674813756,195.6111111111111,173.81938318795127,251.63192011202565,278.03728070175436,877.5467048496481,1502.8532197784084,197.12813208491932,242.46306225962704,251.39943238723103,392.96912682949284,227.63202584328306,276.02096646631816,294.9415458241037,258.4093105702931,261.21921539659394,555.3470299521772,1403.7653129455757,1222.6730299526519,1410.2452563161983,578.2589611137319,382.0709846726056,610.6156245452268,279.31849845201236
01-10-2016,407.4059237361235,539.4306682527001,476.40055902950564,467.18075905575904,323.605114041571,843.2090485849609,1528.977306979382,410.6088140529796,164.7892619760876,1015.2650922225673,405.3907375655522,877.4687992643194,273.11984729248644,432.3047576388607,155.55180174836732,445.32560180963765,1364.2291334070235,1097.2840192806823,1990.4923249804554,216.8840964251923,274.1060636647842,246.81009768443704,262.57575757575756,785.0289797962647,1491.5607288053614,198.08628008378915,241.31994629469966,252.96018518518517,419.0407755555155,235.19977652078984,277.3506695182986,294.29602822875694,323.5276239873063,275.4497007192365,569.6433376843681,1389.2709980230072,1239.514773108622,1403.0701410761142,593.9885186104158,382.7479874298241,647.2283538915589,280.0
01-11-2016,372.2334126033182,540.9257418600407,480.21558810507673,497.0593603663558,279.4489329457767,839.124271658833,1544.8795119066635,421.8645819808768,179.86474320541643,1005.6946545601729,414.5166424865768,750.01726342711,302.26973179922055,451.44190214471314,159.79235410010997,495.7944431837891,1322.954679496936,1045.2607159085426,1941.9430618504703,254.9332258693818,247.25506477264224,277.75934883478243,260.64030131826746,782.6211547508564,1492.740300982306,241.76361632216884,239.93578334977838,256.92371682793424,414.0857366487666,286.726135161298,282.48455711199966,294.7630695626485,314.34055322342226,275.2358628321373,619.2493802440886,1371.307346120624,1218.6523231480876,1484.3504452600532,571.5844205582498,429.47672947177864,671.601133775716,278.79341864716633
01-12-2016,398.1683839585935,541.9069030033149,483.5577141057248,489.28458696129144,279.58709441374003,858.1823587171028,1537.0975951056773,410.7413766788767,187.78579950003802,1039.6258916205352,412.12353377384073,723.631751741464,297.08333333333337,446.1111310539432,156.52112987811583,502.1885548139369,1262.4060030048004,1045.3744891002045,1898.0893842366995,235.6432052062055,213.4720383525055,288.305166949168,261.3257575757576,768.6644515886682,1439.721548962795,221.38394245015752,233.35567539833062,254.13819946873582,412.9288004940506,309.50118458560866,282.7988332275569,315.1619048714068,315.2533359353221,280.68471030126267,640.7588948532585,1506.1513498547836,1213.251053222393,1536.4796798093905,616.9552668714182,433.14270090035666,687.0046534017971,284.09090909090907
01-01-2017,396.0641564967728,563.9356589926533,492.9654394603908,500.0284090909091,280.6421651218445,869.6193089827669,1561.0451823215806,393.0764845648107,188.93345887678944,1036.874981236957,386.5649604021014,765.8369869818431,325.2235316318021,446.1443681495854,182.7568074608192,539.6482477374076,1218.7650854710962,1062.7273767379636,2005.5637012671639,194.55558514624715,210.10436410312593,299.21436268534694,263.8571428571429,852.3017784749097,1461.0962614758837,216.3619335710566,240.85608141925522,251.92628328336266,416.01919447371256,251.40890690515675,283.19136783820557,340.54166606088717,308.6748886595193,286.70193261287676,647.5042788627316,1429.586556327359,1214.1662939459977,1576.6319658547868,620.0504382405834,424.8498967565789,678.6575166431735,283.3333333333333
01-02-2017,415.6950819845152,575.0402169180736,495.6363566956787,502.0738636363636,285.6654069793055,839.7832162994831,1519.9101272738255,387.0246580601289,181.9933031471493,1022.4850711741568,397.996979003058,829.0997322623828,271.1620628393374,463.60356220321785,175.05810991639478,484.1347481021394,1239.654599024524,1075.156412253375,2053.996652548673,199.64091557471485,203.96773856810162,286.2759172104599,266.9512195121951,760.9540389275827,1465.2818988892454,211.18561647280308,248.95136756095792,249.5942872100667,392.68957165744325,285.0481115617661,285.8974227022101,348.59814073900276,307.5531472465618,299.0548049165995,618.9048569918255,1425.4721895204993,1234.8149153186682,1533.0191817979012,611.2136025352041,396.4166182605567,670.7752434522364,286.7647058823529
01-03-2017,387.4050775613814,553.8866685941023,517.6065491867087,517.7755468460537,332.01715359137876,817.7245231176681,1492.3658238040032,396.02137552408226,179.57494717673615,1035.495390246459,401.04887165904637,832.8283391090658,289.0432098765432,518.6540696419095,176.2613523287981,469.73481284451555,1287.7409432808436,1112.8355071574388,1958.0372624514257,202.59559130499872,220.74566758743217,285.4952383766879,266.75757575757575,740.9029318789784,1568.4108014442447,212.0933238772966,247.20998031264836,255.24055801020486,387.5683645167388,271.24996399785,283.16321488113186,354.98436939637367,297.7417356160047,300.8542084635725,630.2602739726027,1413.4048879919583,1260.2496128717862,1487.5026459186515,642.525989476854,376.5886515325251,604.7331987135141,294.11764705882354
01-04-2017,384.80746502628716,636.3173646369303,514.2818550343582,531.0603198390793,348.81975625678956,939.7095098179644,1450.1786710753452,398.22080078756335,162.1921736995952,1046.479619005486,426.53101488116783,856.7757578567382,287.65432098765433,484.6141162345352,176.69600926568853,467.8217078872164,1280.1097521492277,1106.8770221326733,1902.7527478769791,232.89159170655043,237.0898910847692,268.3335637260006,267.8358958510392,728.6003053454673,1594.17772566368,224.21178619992006,249.42826467923348,257.1916971916972,382.04858437893773,277.2962234481898,293.5988247608447,331.44518099392513,300.7602630100154,297.1334041325708,607.3012784108911,1416.2923758641673,1242.2209876342417,1377.2578445010565,628.0240401841693,380.8617451786621,602.9186337707438,310.3595890410959
01-05-2017,375.8169067162935,642.6503026019528,521.9153947985792,508.5953524961723,347.04933464941143,1005.8929056494294,1529.745162140848,406.6087118046329,167.31773960540002,1063.4949095536456,435.9194542577482,822.5489564384343,277.5082401255069,445.18324815487813,168.3559192704026,470.4817509200818,1320.5469700420385,1075.627024291498,1921.1177600500935,227.23791817156294,233.39959889999807,286.828904241361,286.9692028985507,893.6321473138269,1612.67177376801,234.68983096272564,255.66256893422144,249.3277940107471,387.6462016898764,233.02698672504644,291.1885159194661,332.5573335582117,286.0376583695852,309.13169615623457,605.1434338019703,1451.8951344599554,1231.5908837457744,1468.0540404977305,637.2893608364658,413.4925546108725,746.1123263344754,315.0893885187927
01-06-2017,380.0062428124278,691.8262510003349,513.8672573009628,521.3729578729537,349.6865789223476,991.4530221661025,1551.5872648164361,454.5460775888183,177.089238456613,1085.1158421699906,467.78655295565227,851.1327902498527,286.0382344246502,425.30944630240316,170.53533933352998,475.3950944024379,1289.6236885017186,1094.1019886646118,1985.401008651631,250.19852212623587,229.2101563891714,303.48062867391604,269.70238095238096,896.0929087129025,1612.4656932038554,265.772608790103,269.5807868986494,280.415008187518,415.52733820214394,239.5833140397127,293.67069271516556,331.0257067726101,303.5027717996729,304.32232762055696,540.2017573035506,1441.9057814076277,1237.8252046423147,1487.8763282582163,624.4748515041622,421.5925441529595,726.6109777971687,314.0879066131817
01-07-2017,385.60075002815825,683.5645062570877,506.54234186355836,520.2586028979908,349.769728402095,997.3504797828186,1614.530006197281,465.4970268037076,192.13254588657176,1118.1956997949533,495.4213641120844,827.2210091622483,301.013336489899,476.7464998400498,186.17068204568204,476.7170960669595,1280.4663176449546,1108.848898006036,1944.6710599062128,227.0460865068089,238.19224082055626,323.957653113906,270.42071524966263,888.4858795081497,1632.6254779674205,268.9621312810015,270.8828162842766,270.4018819854079,430.27425180598556,264.8967514690171,300.18324879053273,305.5598024964874,316.2229233789591,301.5896686613699,579.5942265795206,1423.8702136263173,1238.890422053879,1458.9898863675828,633.0026315925065,418.4031913419584,765.0810642938255,327.7664692820133
01-08-2017,415.67944199515637,717.1747904888744,504.64351831229465,543.4861084893015,366.0969410882881,993.0111096216383,1664.087200820519,476.02255503467666,201.4196672629905,1116.880781224703,501.63744893077995,899.1243848871553,304.5241771449704,484.1265086498545,179.69862313612313,481.5292983099675,1217.4120287586081,1137.302845666516,1940.5782407469844,231.29792698338895,245.1349864366862,325.96519000955874,258.6363636363636,923.0356601794468,1595.72724409001,277.2132539434721,261.3782674752461,276.4567214609463,444.58133998483186,280.8151996938095,301.1799818320903,313.94880138792854,333.3890317230643,302.77196464008654,588.7918641062922,1470.9689992283086,1236.2880797241298,1472.3532167194508,669.337329651256,413.7286637107636,735.1102859705528,313.7860082304527
01-09-2017,442.256653908259,646.5995849725709,515.2806246766503,533.8549154415562,368.2659932659933,966.9647682392164,1742.8848640479307,443.03038745785307,199.14823287034235,1085.5314770302787,480.85430309005574,906.2269142457822,307.1241376621388,465.3306112169282,188.01023941905092,513.1450969523975,1232.331813550566,1152.977599323753,1806.253891278068,229.29301159896787,212.4746660903842,312.43357091800794,263.5317937271062,861.8300589386516,1609.7423837373985,264.29051094356254,251.82299631406303,282.8085285257178,432.6271004975936,301.4655018659091,308.0493333174602,328.2196447874187,350.4745517570965,313.07626662928806,620.9013480207989,1620.413136730237,1256.8202506000473,1550.1029439726415,763.558779190693,411.31354978952106,571.6282977863135,313.55967078189303
01-10-2017,456.4397305622415,705.0386351744979,539.2424694094833,519.1450216857762,361.1613253650245,904.6208271903869,1663.537680547129,463.44143209226695,195.96811810619002,1051.1855422900057,451.2344716881687,933.2402961127079,357.9695902886692,481.35864073391724,191.67100000724,530.057125249789,1213.6026536776837,1145.2903753527203,1953.3907054356075,254.83045774400037,211.50408613145834,308.0090735274676,276.82524501587426,859.5479614450397,1595.0159522105662,220.3597181828606,250.33982171045588,286.54223538583443,419.29910304751706,311.1470824691649,308.23348335708107,322.15076171006405,340.8982086831837,312.1158391878164,642.5925925925926,1590.3075021652137,1250.5435236539506,1524.1267308146705,762.2953065115744,413.28564861594407,617.5984175987373,314.5061728395061
01-11-2017,469.70254200153045,693.5834285527578,557.0234655880843,534.4241933762943,354.0055823973915,914.9857840673677,1663.1611918546953,460.4996291421782,196.90924271303183,1059.8106450028088,442.0189737934614,909.1381613188205,356.9933261204744,510.51556782941316,194.9455093974087,533.46125360342,1201.6865469328584,1147.3859004782594,1930.3128025715007,300.5715442776733,237.52258048127695,305.885128568896,282.9524886877828,803.9937670308904,1563.041642032698,231.10973637569998,263.92628255955736,281.858324383408,430.4337851532586,326.8806437939214,318.75484634616856,337.1079287333588,352.15802252461714,322.7471366100619,605.9266067538126,1572.2166075650118,1205.3521617603255,1524.8324798753438,759.9356990321668,433.87822538513643,724.3349686164826,317.46031746031747
01-12-2017,443.1845442185311,700.1327828794093,560.587103348139,550.6313721168227,352.5761094137753,901.0681588553952,1632.8474104239613,484.254072966571,197.29826810205722,1097.312417435312,465.8704472574242,897.3770635339354,363.5495095006426,500.3784745230904,209.12940804581672,531.3078518954345,1254.0457238539448,1141.1255463722573,1907.6679364394604,266.25214511798146,264.08510600200543,300.02840148946996,295.7529960759359,801.8886642724714,1572.2067666060648,236.5350474680173,268.19208485819195,274.3386367018786,434.94416799949556,320.1177384746382,321.41349746053436,354.550649628793,336.8437232223795,330.94892862882557,683.8884595678074,1667.6999239771894,1225.1713614157347,1492.1017305267474,702.3733958618639,428.19170656981277,782.8479527594494,322.8886797045222
01-01-2018,413.8857334620411,682.0243777573116,542.6218200998094,568.4671328531825,359.024290460532,911.2506708703585,1592.9185721607894,485.95881129757373,225.29065455241926,1099.2988098418018,515.5989488921919,969.4372357587895,352.33752447343153,500.32487638560553,217.0256464683505,499.8533183399399,1297.4090354760913,1156.4041241112996,1896.9119270356034,224.8178937263929,279.11972940171535,285.64928816773363,281.0115864527629,689.2519134861632,1544.8190695361395,229.58347777867286,271.3512526628624,277.25490128412395,438.3789851452895,302.50126979218504,319.0320261594528,349.15206526498406,342.46260319797494,331.33083238415696,663.2125195732976,1741.5253981936964,1288.8679062743374,1517.5438583257185,680.9918515183103,423.32988143647344,789.8376735932356,321.98903999559184
01-02-2018,455.03122639500447,709.0040053464468,536.2135547518843,580.4311679835424,367.7160793974954,873.5415040380562,1488.2493574090943,459.7276004810598,222.01249111723143,1106.2393208613246,533.1449381486118,948.4412343047728,360.71830422012147,518.2935575830645,221.15863446040723,499.00776292853607,1341.9828542563419,1181.469022017409,1875.5196298686162,211.9183705112715,253.817886306535,282.85730189008177,278.47802940578305,735.4021146453413,1521.8705426604079,226.3906545997322,271.0654184552757,282.77694107631004,447.32456479760714,299.261850215074,322.84927193140476,358.81886099908183,333.88573397617233,321.4049701787891,695.5582729883834,1761.8749012948392,1240.2768187509148,1523.1662568432891,679.458422167891,420.17895944872123,784.3295676803615,328.18930041152265
01-03-2018,395.20966196827146,672.563035648654,532.6509759925286,559.1054273755294,381.3457113850442,872.8361595940137,1511.1007116790022,467.6442811650358,218.24598890388367,1103.2752944151123,509.40597761222705,867.1243111982815,354.71659919028343,532.3880584363856,210.22528353176995,519.2205029629326,1323.4072358174415,1189.0558404412423,1905.9784474369742,229.31072008052817,207.12527091426648,309.83525285248254,273.00653594771245,721.1962154022457,1496.4005850605724,234.46696181134695,272.3069897493114,270.27773950288764,442.74991158997034,269.87880259575303,322.58675896128193,344.5989443797364,339.94209702008163,319.13037365549866,596.0862826143116,1779.119478982125,1261.432750432432,1532.4697490389508,609.0589816661738,418.976829912545,741.4994022679615,330.5245744481856
